Timestamp | Device_ID | Usage (Liters/min) | Status
2026-09-22 04:07:31 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:07:32 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:07:32 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:07:33 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:07:33 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:07:34 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:07:34 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:07:35 | FACILITY_WATER_MAIN | 7 | NORMAL
2026-09-22 04:07:35 | ICU_WATER_RESERVE | 23 | NORMAL
2026-09-22 04:07:36 | FACILITY_WATER_MAIN | 38 | HIGH_USAGE
2026-09-22 04:07:36 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:07:37 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:07:37 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:07:38 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:07:38 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:07:39 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:07:39 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:07:40 | FACILITY_WATER_MAIN | 33 | NORMAL
2026-09-22 04:07:40 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:07:41 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:07:41 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:07:42 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:07:42 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:07:43 | FACILITY_WATER_MAIN | 38 | HIGH_USAGE
2026-09-22 04:07:43 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:07:44 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:07:44 | ICU_WATER_RESERVE | 35 | NORMAL
2026-09-22 04:07:45 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:07:45 | ICU_WATER_RESERVE | 9 | NORMAL
2026-09-22 04:07:46 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:07:46 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:07:47 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:07:47 | ICU_WATER_RESERVE | 26 | NORMAL
2026-09-22 04:07:48 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:07:48 | ICU_WATER_RESERVE | 16 | NORMAL
2026-09-22 04:07:49 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:07:49 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:07:50 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:07:50 | ICU_WATER_RESERVE | 16 | NORMAL
2026-09-22 04:07:51 | FACILITY_WATER_MAIN | 7 | NORMAL
2026-09-22 04:07:51 | ICU_WATER_RESERVE | 16 | NORMAL
2026-09-22 04:07:52 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:07:52 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:07:53 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:07:53 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:07:54 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:07:54 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:07:55 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:07:55 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:07:56 | FACILITY_WATER_MAIN | 30 | NORMAL
2026-09-22 04:07:56 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:07:57 | FACILITY_WATER_MAIN | 7 | NORMAL
2026-09-22 04:07:57 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:07:58 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:07:58 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:07:59 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:07:59 | ICU_WATER_RESERVE | 9 | NORMAL
2026-09-22 04:08:00 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:08:00 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:08:01 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:08:01 | ICU_WATER_RESERVE | 42 | HIGH_USAGE
2026-09-22 04:08:02 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:08:02 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:08:03 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:08:03 | ICU_WATER_RESERVE | 33 | NORMAL
2026-09-22 04:08:04 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:08:04 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:08:05 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:08:05 | ICU_WATER_RESERVE | 42 | HIGH_USAGE
2026-09-22 04:08:06 | FACILITY_WATER_MAIN | 41 | HIGH_USAGE
2026-09-22 04:08:06 | ICU_WATER_RESERVE | 38 | HIGH_USAGE
2026-09-22 04:08:07 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:08:07 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:08:08 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:08:08 | ICU_WATER_RESERVE | 18 | NORMAL
2026-09-22 04:08:09 | FACILITY_WATER_MAIN | 9 | NORMAL
2026-09-22 04:08:09 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:08:10 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:08:10 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:08:11 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:08:11 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:08:12 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:08:12 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:08:13 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:08:13 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:08:14 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:08:14 | ICU_WATER_RESERVE | 27 | NORMAL
2026-09-22 04:08:15 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:08:15 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:08:16 | FACILITY_WATER_MAIN | 35 | NORMAL
2026-09-22 04:08:16 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:08:17 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:08:17 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:08:18 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:08:18 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:08:19 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:08:19 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:08:20 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:08:20 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:08:21 | FACILITY_WATER_MAIN | 21 | NORMAL
2026-09-22 04:08:21 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:08:22 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:08:22 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:08:23 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:08:23 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:08:24 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:08:24 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:08:25 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:08:25 | ICU_WATER_RESERVE | 35 | NORMAL
2026-09-22 04:08:26 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:08:26 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:08:27 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:08:27 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:08:28 | FACILITY_WATER_MAIN | 38 | HIGH_USAGE
2026-09-22 04:08:28 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:08:29 | FACILITY_WATER_MAIN | 38 | HIGH_USAGE
2026-09-22 04:08:29 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:08:30 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:08:30 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:08:31 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:08:31 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:08:32 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:08:32 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:08:33 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:08:33 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:08:34 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:08:34 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:08:35 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:08:35 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:08:36 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:08:36 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:08:37 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:08:37 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:08:38 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:08:38 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:08:39 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:08:39 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:08:40 | FACILITY_WATER_MAIN | 33 | NORMAL
2026-09-22 04:08:40 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:08:41 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:08:41 | ICU_WATER_RESERVE | 19 | NORMAL
2026-09-22 04:08:42 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:08:42 | ICU_WATER_RESERVE | 38 | HIGH_USAGE
2026-09-22 04:08:43 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:08:43 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:08:44 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:08:44 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:08:45 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:08:45 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:08:46 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:08:46 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:08:47 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:08:47 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:08:48 | FACILITY_WATER_MAIN | 30 | NORMAL
2026-09-22 04:08:48 | ICU_WATER_RESERVE | 23 | NORMAL
2026-09-22 04:08:49 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:08:49 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:08:50 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:08:50 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:08:51 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:08:51 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:08:52 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:08:52 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:08:53 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:08:53 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:08:54 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:08:54 | ICU_WATER_RESERVE | 26 | NORMAL
2026-09-22 04:08:55 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:08:55 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:08:56 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:08:56 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:08:57 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:08:57 | ICU_WATER_RESERVE | 33 | NORMAL
2026-09-22 04:08:58 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:08:58 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:08:59 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:08:59 | ICU_WATER_RESERVE | 42 | HIGH_USAGE
2026-09-22 04:09:00 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:09:00 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:09:01 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:09:01 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:09:02 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:09:02 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:09:03 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:09:03 | ICU_WATER_RESERVE | 38 | HIGH_USAGE
2026-09-22 04:09:04 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:09:04 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:09:05 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:09:05 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:09:06 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:09:06 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:09:07 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:09:07 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:09:08 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:09:08 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:09:09 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:09:09 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:09:10 | FACILITY_WATER_MAIN | 9 | NORMAL
2026-09-22 04:09:10 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:09:11 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:09:11 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:09:12 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:09:12 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:09:13 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:09:13 | ICU_WATER_RESERVE | 13 | NORMAL
2026-09-22 04:09:14 | FACILITY_WATER_MAIN | 38 | HIGH_USAGE
2026-09-22 04:09:14 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:09:15 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:09:15 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:09:16 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:09:16 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:09:17 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:09:17 | ICU_WATER_RESERVE | 26 | NORMAL
2026-09-22 04:09:18 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:09:18 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:09:19 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:09:19 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:09:20 | FACILITY_WATER_MAIN | 40 | HIGH_USAGE
2026-09-22 04:09:20 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:09:21 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:09:21 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:09:22 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:09:22 | ICU_WATER_RESERVE | 9 | NORMAL
2026-09-22 04:09:23 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:09:23 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:09:24 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:09:24 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:09:25 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:09:25 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:09:26 | FACILITY_WATER_MAIN | 11 | NORMAL
2026-09-22 04:09:26 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:09:27 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:09:27 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:09:28 | FACILITY_WATER_MAIN | 44 | HIGH_USAGE
2026-09-22 04:09:28 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:09:29 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:09:29 | ICU_WATER_RESERVE | 27 | NORMAL
2026-09-22 04:09:30 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:09:30 | ICU_WATER_RESERVE | 38 | HIGH_USAGE
2026-09-22 04:09:31 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:09:31 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:09:32 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:09:32 | ICU_WATER_RESERVE | 23 | NORMAL
2026-09-22 04:09:33 | FACILITY_WATER_MAIN | 35 | NORMAL
2026-09-22 04:09:33 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:09:34 | FACILITY_WATER_MAIN | 41 | HIGH_USAGE
2026-09-22 04:09:34 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:09:35 | FACILITY_WATER_MAIN | 40 | HIGH_USAGE
2026-09-22 04:09:35 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:09:36 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:09:36 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:09:37 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:09:37 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:09:38 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:09:38 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:09:39 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:09:39 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:09:40 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:09:40 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:09:41 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:09:41 | ICU_WATER_RESERVE | 42 | HIGH_USAGE
2026-09-22 04:09:42 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:09:42 | ICU_WATER_RESERVE | 33 | NORMAL
2026-09-22 04:09:43 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:09:43 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:09:44 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:09:44 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:09:45 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:09:45 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:09:46 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:09:46 | ICU_WATER_RESERVE | 33 | NORMAL
2026-09-22 04:09:47 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:09:47 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:09:48 | FACILITY_WATER_MAIN | 30 | NORMAL
2026-09-22 04:09:48 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:09:49 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:09:49 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:09:50 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:09:50 | ICU_WATER_RESERVE | 23 | NORMAL
2026-09-22 04:09:51 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:09:51 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:09:52 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:09:52 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:09:53 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:09:53 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:09:54 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:09:54 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:09:55 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:09:55 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:09:56 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:09:56 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:09:57 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:09:57 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:09:58 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:09:58 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:09:59 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:09:59 | ICU_WATER_RESERVE | 18 | NORMAL
2026-09-22 04:10:00 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:10:00 | ICU_WATER_RESERVE | 27 | NORMAL
2026-09-22 04:10:01 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:10:01 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:10:02 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:10:02 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:10:03 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:10:03 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:10:04 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:10:04 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:10:05 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:10:05 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:10:06 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:10:06 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:10:07 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:10:07 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:10:08 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:10:08 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:10:09 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:10:09 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:10:10 | FACILITY_WATER_MAIN | 9 | NORMAL
2026-09-22 04:10:10 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:10:11 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:10:11 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:10:12 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:10:12 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:10:13 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:10:13 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:10:14 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:10:14 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:10:15 | FACILITY_WATER_MAIN | 40 | HIGH_USAGE
2026-09-22 04:10:15 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:10:16 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:10:16 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:10:17 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:10:17 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:10:18 | FACILITY_WATER_MAIN | 21 | NORMAL
2026-09-22 04:10:18 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:10:19 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:10:19 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:10:20 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:10:20 | ICU_WATER_RESERVE | 33 | NORMAL
2026-09-22 04:10:21 | FACILITY_WATER_MAIN | 35 | NORMAL
2026-09-22 04:10:21 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:10:22 | FACILITY_WATER_MAIN | 35 | NORMAL
2026-09-22 04:10:22 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:10:23 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:10:23 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:10:24 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:10:24 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:10:25 | FACILITY_WATER_MAIN | 33 | NORMAL
2026-09-22 04:10:25 | ICU_WATER_RESERVE | 27 | NORMAL
2026-09-22 04:10:26 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:10:26 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:10:27 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:10:27 | ICU_WATER_RESERVE | 25 | NORMAL
